<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BVSP,D,20071023,000000,61214.00,62773.00,61214.00,62697.00,7591000,0
^BVSP,D,20071024,000000,62693.00,62816.00,61448.00,62625.00,7745200,0
^BVSP,D,20071025,000000,62628.00,63206.00,61968.00,62341.00,6487200,0
^BVSP,D,20071026,000000,62346.00,64320.00,62346.00,64276.00,6239600,0
^BVSP,D,20071029,000000,64275.00,65670.00,64275.00,65044.00,7741000,0
^BVSP,D,20071030,000000,65044.00,65147.00,64264.00,64383.00,7817400,0
^BVSP,D,20071031,000000,64385.00,65949.00,64385.00,65318.00,4318400,0
^BVSP,D,20071101,000000,65317.00,65317.00,63774.00,64050.00,6187200,0
^BVSP,D,20071105,000000,64049.00,64049.00,62720.00,62960.00,9279400,0
^BVSP,D,20071106,000000,62967.00,64524.00,62967.00,64503.00,4556000,0
^BVSP,D,20071107,000000,64503.00,64603.00,63223.00,63501.00,112200,0
^BVSP,D,20071108,000000,63503.00,65283.00,63140.00,63562.00,7195800,0
^BVSP,D,20071109,000000,63571.00,65281.00,62279.00,64321.00,6871000,0
^BVSP,D,20071112,000000,64321.00,64321.00,61452.00,61527.00,5393400,0
^BVSP,D,20071113,000000,61526.00,62933.00,61034.00,62927.00,5980600,0
^BVSP,D,20071114,000000,62919.00,64896.00,62919.00,64631.00,10894400,0
^BVSP,D,20071116,000000,64634.00,64802.00,63627.00,64609.00,4450600,0
^BVSP,D,20071119,000000,64609.00,64609.00,62321.00,62336.00,3819200,0
^BVSP,D,20071121,000000,62335.00,62335.00,59847.00,60582.00,6540600,0
^BVSP,D,20071122,000000,60582.00,61102.00,60124.00,60653.00,2223600,0
^BVSP,D,20071123,000000,60662.00,61334.00,60662.00,60971.00,8923600,0
^BVSP,D,20071126,000000,60973.00,61560.00,59067.00,59069.00,6195600,0
^BVSP,D,20071127,000000,59067.00,59971.00,58096.00,59432.00,6147400,0
^BVSP,D,20071128,000000,59432.00,61858.00,59432.00,61715.00,6116600,0
^BVSP,D,20071129,000000,61720.00,63190.00,61465.00,62156.00,5978200,0
^BVSP,D,20071130,000000,62157.00,63701.00,62157.00,63006.00,4849000,0
^BVSP,D,20071203,000000,63018.00,63682.00,62729.00,63200.00,000,0
^BVSP,D,20071204,000000,63203.00,63722.00,62373.00,63482.00,000,0
^BVSP,D,20071205,000000,63483.00,65204.00,63483.00,64928.00,000,0
^BVSP,D,20071206,000000,64929.00,65791.00,64692.00,65791.00,3108800,0
^BVSP,D,20071207,000000,65789.00,66529.00,65278.00,65639.00,2289000,0
^BVSP,D,20071210,000000,65642.00,65874.00,65228.00,65446.00,3680000,0
^BVSP,D,20071211,000000,65448.00,66451.00,64127.00,64512.00,4639800,0
^BVSP,D,20071212,000000,64512.00,66171.00,64502.00,64742.00,000,0
^BVSP,D,20071213,000000,64735.00,64735.00,62466.00,62861.00,2936800,0
^BVSP,D,20071214,000000,62868.00,63455.00,62445.00,62445.00,3054000,0
^BVSP,D,20071217,000000,62445.00,62445.00,59820.00,59828.00,2242400,0
^BVSP,D,20071218,000000,59832.00,61421.00,59414.00,61096.00,3616600,0
^BVSP,D,20071219,000000,61108.00,61734.00,60915.00,61722.00,000,0
^BVSP,D,20071220,000000,61724.00,62467.00,61416.00,61716.00,4797200,0
^BVSP,D,20071221,000000,61725.00,63398.00,61725.00,63098.00,2453000,0
^BVSP,D,20071226,000000,63101.00,64304.00,63101.00,64288.00,1820200,0
^BVSP,D,20071227,000000,64287.00,64584.00,63590.00,63774.00,2043800,0
^BVSP,D,20071228,000000,63776.00,64124.00,63598.00,63886.00,2588600,0
^BVSP,D,20080102,000000,63885.00,63906.00,62659.00,62815.00,2980200,0
^BVSP,D,20080103,000000,62814.00,63129.00,62556.00,62892.00,1895800,0
^BVSP,D,20080104,000000,62898.00,63436.00,60574.00,61037.00,2613800,0
^BVSP,D,20080107,000000,61054.00,61505.00,60092.00,60772.00,2223400,0
^BVSP,D,20080108,000000,60771.00,62650.00,60771.00,62081.00,3314000,0
^BVSP,D,20080109,000000,62078.00,62674.00,61487.00,62674.00,3480400,0
^BVSP,D,20080110,000000,62677.00,63615.00,62594.00,63515.00,3227000,0
^BVSP,D,20080111,000000,63514.00,63514.00,61942.00,61942.00,2920600,0
^BVSP,D,20080114,000000,61950.00,62536.00,61643.00,62188.00,2829000,0
^BVSP,D,20080115,000000,62180.00,62180.00,59897.00,59907.00,4080800,0
^BVSP,D,20080116,000000,59906.00,59906.00,58077.00,58777.00,3455400,0
^BVSP,D,20080117,000000,58773.00,59643.00,56734.00,57037.00,3594000,0
^BVSP,D,20080118,000000,57039.00,58291.00,56241.00,57506.00,5810600,0
^BVSP,D,20080121,000000,57503.00,57503.00,53487.00,53709.00,3566400,0
^BVSP,D,20080122,000000,53705.00,56541.00,53610.00,56097.00,3650200,0
^BVSP,D,20080123,000000,56098.00,56098.00,53011.00,54235.00,3719400,0
^BVSP,D,20080124,000000,54242.00,57675.00,54242.00,57463.00,3801800,0
^BVSP,D,20080128,000000,57457.00,58721.00,56360.00,58594.00,3928600,0
^BVSP,D,20080129,000000,58597.00,59715.00,58597.00,59530.00,3441800,0
^BVSP,D,20080130,000000,59522.00,60289.00,58752.00,60289.00,4314400,0
^BVSP,D,20080131,000000,60288.00,60288.00,57886.00,59490.00,6158800,0
^BVSP,D,20080201,000000,59491.00,61187.00,59491.00,61080.00,3601800,0
^BVSP,D,20080206,000000,61076.00,61076.00,58742.00,58969.00,000,0
^BVSP,D,20080207,000000,58965.00,59581.00,58030.00,58965.00,3993400,0
^BVSP,D,20080208,000000,58967.00,59520.00,58843.00,59076.00,2023200,0
^BVSP,D,20080211,000000,59081.00,60805.00,59081.00,60643.00,2569600,0
^BVSP,D,20080212,000000,60645.00,62828.00,60645.00,61805.00,13473600,0
^BVSP,D,20080213,000000,61802.00,63002.00,61802.00,62591.00,4423000,0
^BVSP,D,20080214,000000,62595.00,63224.00,61737.00,61819.00,2359200,0
^BVSP,D,20080215,000000,61803.00,61803.00,60717.00,61272.00,2353000,0
^BVSP,D,20080219,000000,62801.00,63590.00,62180.00,62297.00,2089200,0
^BVSP,D,20080220,000000,62292.00,63780.00,61634.00,63747.00,2756400,0
^BVSP,D,20080221,000000,63748.00,64631.00,63620.00,63792.00,2422600,0
^BVSP,D,20080222,000000,63780.00,64609.00,63360.00,64609.00,2075800,0
^BVSP,D,20080225,000000,64605.00,65013.00,64060.00,65001.00,2370400,0
^BVSP,D,20080226,000000,64994.00,65399.00,63983.00,65183.00,3564000,0
^BVSP,D,20080227,000000,65178.00,65968.00,64647.00,65495.00,4842600,0
^BVSP,D,20080228,000000,65495.00,66005.00,65248.00,65555.00,3693000,0
^BVSP,D,20080229,000000,65553.00,65553.00,63482.00,63489.00,2817000,0
^BVSP,D,20080303,000000,63496.00,64644.00,63159.00,64490.00,2267000,0
^BVSP,D,20080304,000000,64486.00,64530.00,62745.00,63656.00,2141800,0
^BVSP,D,20080305,000000,63653.00,65045.00,63653.00,64629.00,2322800,0
^BVSP,D,20080306,000000,64631.00,64676.00,62975.00,62975.00,2246000,0
^BVSP,D,20080307,000000,62973.00,62973.00,61382.00,61868.00,2489000,0
^BVSP,D,20080310,000000,61869.00,61923.00,59996.00,59999.00,1901000,0
^BVSP,D,20080311,000000,60006.00,62368.00,60006.00,62368.00,3223600,0
^BVSP,D,20080312,000000,62378.00,63036.00,62022.00,62177.00,2316400,0
^BVSP,D,20080313,000000,62175.00,62413.00,60168.00,62280.00,3854200,0
^BVSP,D,20080314,000000,62280.00,63028.00,60710.00,61991.00,2813200,0
^BVSP,D,20080317,000000,61987.00,61987.00,59342.00,60012.00,2131800,0
^BVSP,D,20080318,000000,60040.00,61933.00,60040.00,61933.00,3084800,0
^BVSP,D,20080319,000000,61936.00,62372.00,58805.00,58827.00,2229400,0
^BVSP,D,20080320,000000,58818.00,59170.00,57824.00,58987.00,2717800,0
^BVSP,D,20080324,000000,58994.00,61083.00,58994.00,59813.00,2289000,0
^BVSP,D,20080325,000000,59820.00,61616.00,59820.00,61234.00,2523800,0
^BVSP,D,20080326,000000,61234.00,61849.00,60759.00,61415.00,2351000,0
^BVSP,D,20080327,000000,61418.00,62200.00,60679.00,60762.00,1639200,0
^BVSP,D,20080328,000000,60762.00,61062.00,60192.00,60452.00,1673400,0
^BVSP,D,20080331,000000,60449.00,60982.00,59917.00,60968.00,2168400,0
^BVSP,D,20080401,000000,60965.00,62788.00,60965.00,62775.00,1205600,0
^BVSP,D,20080402,000000,62775.00,63816.00,62775.00,63364.00,1076800,0
^BVSP,D,20080403,000000,63367.00,64731.00,62793.00,64175.00,1039400,0
^BVSP,D,20080404,000000,64177.00,64630.00,63906.00,64446.00,812800,0
^BVSP,D,20080407,000000,64447.00,65409.00,63919.00,64176.00,909400,0
^BVSP,D,20080408,000000,64180.00,64833.00,63453.00,64540.00,878000,0
^BVSP,D,20080409,000000,64540.00,64621.00,63167.00,63477.00,863400,0
^BVSP,D,20080410,000000,63475.00,63646.00,62712.00,63527.00,909400,0
^BVSP,D,20080411,000000,63526.00,63526.00,62459.00,62585.00,696800,0
^BVSP,D,20080414,000000,62592.00,62733.00,61467.00,62153.00,926600,0
^BVSP,D,20080415,000000,62151.00,62825.00,62151.00,62618.00,841600,0
^BVSP,D,20080416,000000,62625.00,64314.00,62625.00,64152.00,1237800,0
^BVSP,D,20080417,000000,64150.00,64945.00,63599.00,64552.00,908400,0
^BVSP,D,20080418,000000,64554.00,65384.00,64554.00,64923.00,856800,0
^BVSP,D,20080421,000000,64554.00,65384.00,64554.00,64923.00,000,0
^BVSP,D,20080422,000000,64922.00,65689.00,64922.00,65413.00,965800,0
^BVSP,D,20080423,000000,65413.00,65689.00,64914.00,64948.00,862800,0
^BVSP,D,20080424,000000,64946.00,65086.00,64223.00,64576.00,971600,0
^BVSP,D,20080425,000000,64576.00,65253.00,64172.00,65187.00,1111000,0
^BVSP,D,20080428,000000,65191.00,66025.00,65191.00,65678.00,1183000,0
^BVSP,D,20080429,000000,65678.00,65678.00,63706.00,63826.00,1113600,0
^BVSP,D,20080430,000000,63826.00,68038.00,63826.00,67868.00,2112800,0
^BVSP,D,20080502,000000,67869.00,70973.00,67865.00,69366.00,1981800,0
^BVSP,D,20080505,000000,69366.00,70435.00,69366.00,70175.00,1347400,0
^BVSP,D,20080506,000000,70175.00,70215.00,69561.00,70195.00,1518000,0
^BVSP,D,20080507,000000,70201.00,70545.00,68599.00,69018.00,1342600,0
^BVSP,D,20080508,000000,69021.00,69877.00,69014.00,69722.00,975000,0
^BVSP,D,20080509,000000,69722.00,69722.00,68764.00,69646.00,841200,0
^BVSP,D,20080512,000000,69646.00,70420.00,69068.00,70416.00,966600,0
^BVSP,D,20080513,000000,70422.00,71084.00,70108.00,70503.00,1207600,0
^BVSP,D,20080514,000000,70495.00,70966.00,70027.00,70027.00,1200000,0
^BVSP,D,20080515,000000,70031.00,71492.00,70031.00,71492.00,1144400,0
^BVSP,D,20080516,000000,71496.00,72767.00,71496.00,72767.00,1348800,0
^BVSP,D,20080519,000000,72767.00,73794.00,72458.00,73439.00,1494600,0
^BVSP,D,20080520,000000,73445.00,73522.00,72146.00,73517.00,1256200,0
^BVSP,D,20080521,000000,73508.00,73780.00,72150.00,72295.00,1465000,0
^BVSP,D,20080523,000000,72295.00,72295.00,70774.00,71452.00,1094000,0
^BVSP,D,20080526,000000,71452.00,71988.00,71423.00,71629.00,503200,0
^BVSP,D,20080527,000000,71629.00,71659.00,70335.00,70992.00,1409600,0
^BVSP,D,20080528,000000,70995.00,73180.00,70734.00,73153.00,1455000,0
^BVSP,D,20080529,000000,73154.00,73920.00,71695.00,71798.00,1542600,0
^BVSP,D,20080530,000000,71798.00,72862.00,71766.00,72593.00,1770400,0
^BVSP,D,20080602,000000,72593.00,72593.00,71352.00,71897.00,1171000,0
^BVSP,D,20080603,000000,71897.00,72019.00,69602.00,70012.00,1301200,0
^BVSP,D,20080604,000000,70012.00,70012.00,68465.00,68673.00,1438400,0
^BVSP,D,20080605,000000,68674.00,71235.00,68674.00,71235.00,1219200,0
^BVSP,D,20080606,000000,71208.00,71211.00,69515.00,69786.00,1199800,0
^BVSP,D,20080609,000000,69786.00,69990.00,68534.00,69281.00,1035000,0
^BVSP,D,20080610,000000,69275.00,69275.00,67067.00,67775.00,1256000,0
^BVSP,D,20080611,000000,67775.00,68061.00,66715.00,66795.00,1254200,0
^BVSP,D,20080612,000000,66798.00,67958.00,66798.00,67322.00,1142800,0
^BVSP,D,20080613,000000,67326.00,67885.00,66907.00,67204.00,917400,0
^BVSP,D,20080616,000000,67206.00,67618.00,66430.00,67285.00,1043400,0
^BVSP,D,20080617,000000,67284.00,69029.00,67284.00,68438.00,1200200,0
^BVSP,D,20080618,000000,68431.00,68431.00,66917.00,67090.00,1361400,0
^BVSP,D,20080619,000000,67090.00,67339.00,66182.00,66590.00,1172000,0
^BVSP,D,20080620,000000,66584.00,66611.00,64602.00,64614.00,1141400,0
^BVSP,D,20080623,000000,64622.00,65401.00,64440.00,64640.00,858600,0
^BVSP,D,20080624,000000,64636.00,65084.00,63713.00,64168.00,1128800,0
^BVSP,D,20080625,000000,64173.00,66308.00,64173.00,65853.00,1351400,0
^BVSP,D,20080626,000000,65804.00,65804.00,63689.00,63947.00,1265000,0
^BVSP,D,20080627,000000,63951.00,64624.00,63881.00,64321.00,1100000,0
^BVSP,D,20080630,000000,64326.00,65353.00,64326.00,65018.00,970400,0
^BVSP,D,20080701,000000,65018.00,65018.00,62911.00,63396.00,1261800,0
^BVSP,D,20080702,000000,63397.00,63945.00,61028.00,61106.00,1309000,0
^BVSP,D,20080703,000000,61094.00,61601.00,59243.00,59273.00,1207600,0
^BVSP,D,20080704,000000,59266.00,59779.00,58786.00,59365.00,642000,0
^BVSP,D,20080707,000000,59372.00,60795.00,58731.00,59088.00,1078400,0
^BVSP,D,20080708,000000,59081.00,59536.00,57945.00,59536.00,1235600,0
^BVSP,D,20080710,000000,59528.00,60589.00,58338.00,60253.00,1487000,0
^BVSP,D,20080711,000000,60256.00,61053.00,59603.00,60148.00,1051000,0
^BVSP,D,20080714,000000,60156.00,61306.00,60156.00,60721.00,970400,0
^BVSP,D,20080715,000000,60715.00,61679.00,58790.00,61015.00,1473400,0
^BVSP,D,20080716,000000,61018.00,62183.00,60863.00,62056.00,1575600,0
^BVSP,D,20080717,000000,62063.00,62606.00,59985.00,60109.00,1893000,0
^BVSP,D,20080718,000000,60106.00,61299.00,59479.00,59988.00,1230600,0
^BVSP,D,20080721,000000,60002.00,61275.00,60002.00,60772.00,1230600,0
^BVSP,D,20080722,000000,60772.00,60780.00,59231.00,59647.00,1203800,0
^BVSP,D,20080723,000000,59646.00,60242.00,59313.00,59421.00,1422000,0
^BVSP,D,20080724,000000,59425.00,59641.00,57334.00,57434.00,1776800,0
^BVSP,D,20080725,000000,57420.00,57711.00,56418.00,57199.00,1183400,0
^BVSP,D,20080728,000000,57207.00,58176.00,56839.00,56869.00,887600,0
^BVSP,D,20080729,000000,56869.00,58043.00,56869.00,58043.00,1118200,0
^BVSP,D,20080730,000000,58069.00,59998.00,58069.00,59998.00,1527800,0
^BVSP,D,20080731,000000,59998.00,60023.00,59225.00,59505.00,1277200,0
^BVSP,D,20080801,000000,59505.00,59505.00,57492.00,57630.00,999400,0
^BVSP,D,20080804,000000,57619.00,57641.00,55367.00,55609.00,1148000,0
^BVSP,D,20080805,000000,55609.00,56974.00,55609.00,56471.00,1402400,0
^BVSP,D,20080806,000000,56473.00,57813.00,56473.00,57542.00,1266800,0
^BVSP,D,20080807,000000,57546.00,57942.00,56960.00,57018.00,1116400,0
^BVSP,D,20080808,000000,57018.00,57146.00,56152.00,56584.00,1054200,0
^BVSP,D,20080811,000000,56590.00,56974.00,54569.00,54720.00,1208600,0
^BVSP,D,20080812,000000,54721.00,55355.00,54325.00,54503.00,1226200,0
^BVSP,D,20080813,000000,54509.00,55492.00,54035.00,54573.00,1922800,0
^BVSP,D,20080814,000000,54573.00,55725.00,54573.00,55138.00,1065600,0
^BVSP,D,20080815,000000,55137.00,55307.00,53831.00,54244.00,945800,0
^BVSP,D,20080818,000000,54252.00,54928.00,53050.00,53327.00,847000,0
^BVSP,D,20080819,000000,53326.00,54329.00,52345.00,53639.00,1006600,0
^BVSP,D,20080820,000000,53641.00,55545.00,53641.00,55377.00,1149400,0
^BVSP,D,20080821,000000,55380.00,56144.00,55380.00,55935.00,1113200,0
^BVSP,D,20080822,000000,55933.00,56430.00,55202.00,55850.00,823400,0
^BVSP,D,20080825,000000,55854.00,55906.00,54468.00,54477.00,653400,0
^BVSP,D,20080826,000000,54477.00,55088.00,54153.00,54359.00,836200,0
^BVSP,D,20080827,000000,54366.00,55591.00,54366.00,55519.00,881600,0
^BVSP,D,20080828,000000,55516.00,56524.00,55516.00,56382.00,1062400,0
^BVSP,D,20080829,000000,56388.00,56856.00,55678.00,55680.00,1102400,0
^BVSP,D,20080901,000000,55665.00,55665.00,54933.00,55162.00,520000,0
^BVSP,D,20080902,000000,55161.00,55412.00,54207.00,54404.00,1163200,0
^BVSP,D,20080903,000000,54414.00,55241.00,52891.00,53527.00,1439800,0
^BVSP,D,20080904,000000,53527.00,53749.00,51157.00,51409.00,1542200,0
^BVSP,D,20080905,000000,51404.00,51940.00,50092.00,51940.00,1441600,0
^BVSP,D,20080908,000000,51940.00,53706.00,50646.00,50718.00,1466000,0
^BVSP,D,20080909,000000,50711.00,50711.00,48419.00,48435.00,1481000,0
^BVSP,D,20080910,000000,48439.00,49957.00,47606.00,49633.00,1904800,0
^BVSP,D,20080911,000000,49629.00,51270.00,48217.00,51270.00,1556200,0
^BVSP,D,20080912,000000,51267.00,52591.00,50789.00,52393.00,1393800,0
^BVSP,D,20080915,000000,52386.00,52386.00,48409.00,48416.00,1589800,0
^BVSP,D,20080916,000000,48404.00,49313.00,46261.00,49229.00,2046400,0
^BVSP,D,20080917,000000,49218.00,49218.00,45859.00,45909.00,2322200,0
^BVSP,D,20080918,000000,45909.00,49002.00,45295.00,48423.00,2332600,0
^BVSP,D,20080919,000000,48424.00,53168.00,48424.00,53055.00,2103800,0
^BVSP,D,20080922,000000,53055.00,53455.00,51530.00,51541.00,1450200,0
^BVSP,D,20080923,000000,51537.00,51856.00,49289.00,49593.00,1648800,0
^BVSP,D,20080924,000000,49598.00,50747.00,49598.00,49843.00,1203000,0
^BVSP,D,20080925,000000,49848.00,51867.00,49848.00,51828.00,1401400,0
^BVSP,D,20080926,000000,51824.00,51824.00,49902.00,50783.00,1989400,0
^BVSP,D,20080929,000000,50743.00,50743.00,43766.00,46028.00,1881800,0
^BVSP,D,20080930,000000,46026.00,49541.00,46026.00,49541.00,1557000,0
^BVSP,D,20081001,000000,49538.00,49834.00,47641.00,49799.00,1498000,0
^BVSP,D,20081002,000000,49805.00,49805.00,45113.00,46145.00,1684200,0
^BVSP,D,20081003,000000,46155.00,48075.00,44158.00,44517.00,1577200,0
^BVSP,D,20081006,000000,44502.00,44502.00,37617.00,42101.00,2075600,0
^BVSP,D,20081007,000000,42104.00,43167.00,39583.00,40140.00,1969600,0
^BVSP,D,20081008,000000,40137.00,40439.00,37597.00,38594.00,2832800,0
^BVSP,D,20081009,000000,38594.00,40479.00,36832.00,37080.00,2180800,0
^BVSP,D,20081010,000000,37079.00,37079.00,33238.00,35610.00,2444600,0
^BVSP,D,20081013,000000,35609.00,40829.00,35609.00,40829.00,1974000,0
^BVSP,D,20081014,000000,40833.00,43753.00,40218.00,41569.00,2264400,0
^BVSP,D,20081015,000000,41567.00,41567.00,35411.00,36833.00,2147000,0
^BVSP,D,20081016,000000,36835.00,37394.00,33752.00,36442.00,2284000,0
^BVSP,D,20081017,000000,36440.00,38342.00,35834.00,36399.00,1849400,0
^BVSP,D,20081020,000000,36401.00,39453.00,36401.00,39441.00,1549600,0
^BVSP,D,20081021,000000,39440.00,39980.00,38083.00,39043.00,1533600,0
^BVSP,D,20081022,000000,39043.00,39043.00,35028.00,35070.00,1647800,0
^BVSP,D,20081023,000000,35069.00,35777.00,32706.00,33818.00,1962800,0
^BVSP,D,20081024,000000,33809.00,33809.00,30788.00,31482.00,2251800,0
^BVSP,D,20081027,000000,31480.00,31480.00,29435.00,29435.00,1696200,0
^BVSP,D,20081028,000000,29438.00,33387.00,29438.00,33387.00,2342000,0
^BVSP,D,20081029,000000,33387.00,35766.00,33387.00,34845.00,2184800,0
^BVSP,D,20081030,000000,34852.00,37590.00,34852.00,37449.00,2485800,0
^BVSP,D,20081031,000000,37447.00,37945.00,35858.00,37257.00,2002000,0
^BVSP,D,20081103,000000,37261.00,38545.00,36938.00,38249.00,1676800,0
^BVSP,D,20081104,000000,38256.00,41003.00,38256.00,40255.00,2134200,0
^BVSP,D,20081105,000000,40245.00,40245.00,37711.00,37786.00,2127800,0
^BVSP,D,20081106,000000,37786.00,37786.00,35387.00,36362.00,1999000,0
^BVSP,D,20081107,000000,36362.00,37716.00,36297.00,36665.00,1764400,0
^BVSP,D,20081110,000000,36672.00,38725.00,36298.00,36776.00,1467000,0
^BVSP,D,20081111,000000,36775.00,37629.00,35499.00,37262.00,1536400,0
^BVSP,D,20081112,000000,37261.00,37261.00,34221.00,34374.00,2413400,0
^BVSP,D,20081113,000000,34374.00,36244.00,33645.00,35993.00,1890000,0
^BVSP,D,20081114,000000,36003.00,36697.00,35016.00,35789.00,1628600,0
^BVSP,D,20081117,000000,35777.00,36373.00,34427.00,35717.00,1393600,0
^BVSP,D,20081118,000000,35698.00,35698.00,33882.00,34095.00,1750800,0
^BVSP,D,20081119,000000,34098.00,34786.00,33275.00,33405.00,1567200,0
^BVSP,D,20081121,000000,33403.00,33403.00,31081.00,31251.00,1894800,0
^BVSP,D,20081124,000000,31255.00,34382.00,31255.00,34189.00,1995600,0
^BVSP,D,20081125,000000,34189.00,35532.00,33620.00,34813.00,1712200,0
^BVSP,D,20081126,000000,34814.00,36877.00,34319.00,36470.00,2075200,0
^BVSP,D,20081127,000000,36470.00,36817.00,36114.00,36213.00,878600,0
^BVSP,D,20081128,000000,36216.00,37217.00,35944.00,36596.00,1547400,0
^BVSP,D,20081201,000000,36596.00,36596.00,34396.00,34741.00,1458800,0
^BVSP,D,20081202,000000,34743.00,35734.00,34743.00,35001.00,1596400,0
^BVSP,D,20081203,000000,35001.00,35476.00,33798.00,35297.00,2237800,0
^BVSP,D,20081204,000000,35311.00,35944.00,35128.00,35128.00,1264800,0
^BVSP,D,20081205,000000,35125.00,35435.00,34013.00,35347.00,1929800,0
^BVSP,D,20081208,000000,35347.00,38426.00,35347.00,38285.00,2422400,0
^BVSP,D,20081209,000000,38285.00,38863.00,37653.00,37968.00,2011600,0
^BVSP,D,20081210,000000,37972.00,39748.00,37972.00,39004.00,2233000,0
^BVSP,D,20081211,000000,39009.00,39880.00,38515.00,38519.00,1952400,0
^BVSP,D,20081212,000000,38517.00,39374.00,37014.00,39374.00,1692800,0
^BVSP,D,20081215,000000,39368.00,39735.00,38320.00,38320.00,1631600,0
^BVSP,D,20081216,000000,38324.00,39993.00,38324.00,39993.00,1614000,0
^BVSP,D,20081217,000000,39993.00,40361.00,39121.00,39947.00,2284800,0
^BVSP,D,20081218,000000,39947.00,40498.00,38995.00,39536.00,1696200,0
^BVSP,D,20081219,000000,39535.00,39785.00,38728.00,39131.00,1219200,0
^BVSP,D,20081222,000000,39140.00,39452.00,37478.00,37619.00,1275600,0
^BVSP,D,20081223,000000,37617.00,38005.00,36452.00,36471.00,860000,0
^BVSP,D,20081226,000000,36470.00,37136.00,36334.00,36864.00,508600,0
^BVSP,D,20081229,000000,36864.00,37631.00,36638.00,37060.00,984800,0
^BVSP,D,20081230,000000,37070.00,37783.00,37065.00,37550.00,1569800,0
^BVSP,D,20090102,000000,37550.00,40265.00,37550.00,40244.00,1055200,0
^BVSP,D,20090105,000000,40243.00,41889.00,39526.00,41519.00,1909200,0
^BVSP,D,20090106,000000,41520.00,42363.00,41520.00,42312.00,1791000,0
^BVSP,D,20090107,000000,42308.00,42308.00,40563.00,40820.00,1383600,0
^BVSP,D,20090108,000000,40819.00,41991.00,40251.00,41991.00,1556000,0
^BVSP,D,20090109,000000,41992.00,42525.00,41181.00,41583.00,1573400,0
^BVSP,D,20090112,000000,41585.00,41585.00,39345.00,39403.00,1554600,0
